expansion,card_code,name_ja,card_page_url,image_url,release_dates,products,illustrator_name,qa_count,qa_text,effect_text
hPR,hBD24-019,尾丸ポルカ,https://hololive-official-cardgame.com/cardlist/?id=1092&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBD24-019_P.png,,PRカード,イラストレーター名：茨木春カードナンバー：hBD24-019,0,,"カードタイプ
推しホロメン
レアリティ
P
収録商品
PRカード
色
LIFE
5
推しスキル
[ホロパワー：-2]
レッドエンハンス
[ターンに1回]このターンの間、自分の赤ホロメン1人のアーツ+20。
SP推しスキル
[ホロパワー：-2]
Birthday Gift ～Red～
[ゲームに1回]自分のデッキから、赤ホロメン1枚を公開し、手札に加える。そしてデッキをシャッフルする。
イラストレーター名：
茨木春
カードナンバー：
hBD24-019"
hPR,hBD24-020,フワワ・アビスガード,https://hololive-official-cardgame.com/cardlist/?id=1093&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBD24-020_P.png,,PRカード,イラストレーター名：イコモチカードナンバー：hBD24-020,0,,"カードタイプ
推しホロメン
レアリティ
P
収録商品
PRカード
色
LIFE
5
推しスキル
[ホロパワー：-2]
ブルーエンハンス
[ターンに1回]このターンの間、自分の青ホロメン1人のアーツ+20。
SP推しスキル
[ホロパワー：-2]
Birthday Gift ～Blue～
[ゲームに1回]自分のデッキから、青ホロメン1枚を公開し、手札に加える。そしてデッキをシャッフルする。
イラストレーター名：
イコモチ
カードナンバー：
hBD24-020"
hPR,hBD24-021,モココ・アビスガード,https://hololive-official-cardgame.com/cardlist/?id=1094&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBD24-021_P.png,,PRカード,イラストレーター名：イコモチカードナンバー：hBD24-021,0,,"カードタイプ
推しホロメン
レアリティ
P
収録商品
PRカード
色
LIFE
5
推しスキル
[ホロパワー：-2]
レッドエンハンス
[ターンに1回]このターンの間、自分の赤ホロメン1人のアーツ+20。
SP推しスキル
[ホロパワー：-2]
Birthday Gift ～Red～
[ゲームに1回]自分のデッキから、赤ホロメン1枚を公開し、手札に加える。そしてデッキをシャッフルする。
イラストレーター名：
イコモチ
カードナンバー：
hBD24-021"
hPR,hBD24-022,儒烏風亭らでん,https://hololive-official-cardgame.com/cardlist/?id=1095&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBD24-022_P.png,,【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」 / PRカード,イラストレーター名：みつきさなぎカードナンバー：hBD24-022,0,,"カードタイプ
推しホロメン
レアリティ
P
収録商品
【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」
PRカード
色
LIFE
5
推しスキル
[ホロパワー：-2]
グリーンエンハンス
[ターンに1回]このターンの間、自分の緑ホロメン1人のアーツ+20。
SP推しスキル
[ホロパワー：-2]
Birthday Gift ～Green～
[ゲームに1回]自分のデッキから、緑ホロメン1枚を公開し、手札に加える。そしてデッキをシャッフルする。
イラストレーター名：
みつきさなぎ
カードナンバー：
hBD24-022"
hPR,hBD24-023,癒月ちょこ,https://hololive-official-cardgame.com/cardlist/?id=1121&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBD24-023_P.png,,PRカード,イラストレーター名：Nardackカードナンバー：hBD24-023,0,,"カードタイプ
推しホロメン
レアリティ
P
収録商品
PRカード
色
LIFE
5
推しスキル
[ホロパワー：-2]
パープルエンハンス
[ターンに1回]このターンの間、自分の紫ホロメン1人のアーツ+20。
SP推しスキル
[ホロパワー：-2]
Birthday Gift ～Purple～
[ゲームに1回]自分のデッキから、紫ホロメン1枚を公開し、手札に加える。そしてデッキをシャッフルする。
イラストレーター名：
Nardack
カードナンバー：
hBD24-023"
hPR,hBD24-024,ムーナ・ホシノヴァ,https://hololive-official-cardgame.com/cardlist/?id=1096&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBD24-024_P.png,,【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」 / PRカード,イラストレーター名：によりカードナンバー：hBD24-024,0,,"カードタイプ
推しホロメン
レアリティ
P
収録商品
【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」
PRカード
色
LIFE
5
推しスキル
[ホロパワー：-2]
ブルーエンハンス
[ターンに1回]このターンの間、自分の青ホロメン1人のアーツ+20。
SP推しスキル
[ホロパワー：-2]
Birthday Gift ～Blue～
[ゲームに1回]自分のデッキから、青ホロメン1枚を公開し、手札に加える。そしてデッキをシャッフルする。
イラストレーター名：
により
カードナンバー：
hBD24-024"
hPR,hBD24-025,アキ・ローゼンタール,https://hololive-official-cardgame.com/cardlist/?id=1122&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBD24-025_P.png,,PRカード,イラストレーター名：雪子カードナンバー：hBD24-025,0,,"カードタイプ
推しホロメン
レアリティ
P
収録商品
PRカード
色
LIFE
5
推しスキル
[ホロパワー：-2]
グリーンエンハンス
[ターンに1回]このターンの間、自分の緑ホロメン1人のアーツ+20。
SP推しスキル
[ホロパワー：-2]
Birthday Gift ～Green～
[ゲームに1回]自分のデッキから、緑ホロメン1枚を公開し、手札に加える。そしてデッキをシャッフルする。
イラストレーター名：
雪子
カードナンバー：
hBD24-025"
hPR,hBD24-026,猫又おかゆ,https://hololive-official-cardgame.com/cardlist/?id=1123&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBD24-026_P.png,,PRカード,イラストレーター名：神岡ちろるカードナンバー：hBD24-026,0,,"カードタイプ
推しホロメン
レアリティ
P
収録商品
PRカード
色
LIFE
5
推しスキル
[ホロパワー：-2]
ブルーエンハンス
[ターンに1回]このターンの間、自分の青ホロメン1人のアーツ+20。
SP推しスキル
[ホロパワー：-2]
Birthday Gift ～Blue～
[ゲームに1回]自分のデッキから、青ホロメン1枚を公開し、手札に加える。そしてデッキをシャッフルする。
イラストレーター名：
神岡ちろる
カードナンバー：
hBD24-026"
hPR,hBD24-027,火威青,https://hololive-official-cardgame.com/cardlist/?id=1097&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBD24-027_P.png,,PRカード,イラストレーター名：むっしゅカードナンバー：hBD24-027,0,,"カードタイプ
推しホロメン
レアリティ
P
収録商品
PRカード
色
LIFE
5
推しスキル
[ホロパワー：-2]
ブルーエンハンス
[ターンに1回]このターンの間、自分の青ホロメン1人のアーツ+20。
SP推しスキル
[ホロパワー：-2]
Birthday Gift ～Blue～
[ゲームに1回]自分のデッキから、青ホロメン1枚を公開し、手札に加える。そしてデッキをシャッフルする。
イラストレーター名：
むっしゅ
カードナンバー：
hBD24-027"
hPR,hBD24-028,ハコス・ベールズ,https://hololive-official-cardgame.com/cardlist/?id=1098&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBD24-028_P.png,,【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」 / PRカード,イラストレーター名：Mika Pikazoカードナンバー：hBD24-028,0,,"カードタイプ
推しホロメン
レアリティ
P
収録商品
【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」
PRカード
色
LIFE
5
推しスキル
[ホロパワー：-2]
レッドエンハンス
[ターンに1回]このターンの間、自分の赤ホロメン1人のアーツ+20。
SP推しスキル
[ホロパワー：-2]
Birthday Gift ～Red～
[ゲームに1回]自分のデッキから、赤ホロメン1枚を公開し、手札に加える。そしてデッキをシャッフルする。
イラストレーター名：
Mika Pikazo
カードナンバー：
hBD24-028"
hPR,hBD24-029,さくらみこ,https://hololive-official-cardgame.com/cardlist/?id=1124&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBD24-029_P.png,,PRカード,イラストレーター名：おるだんカードナンバー：hBD24-029,0,,"カードタイプ
推しホロメン
レアリティ
P
収録商品
PRカード
色
LIFE
5
推しスキル
[ホロパワー：-2]
レッドエンハンス
[ターンに1回]このターンの間、自分の赤ホロメン1人のアーツ+20。
SP推しスキル
[ホロパワー：-2]
Birthday Gift ～Red～
[ゲームに1回]自分のデッキから、赤ホロメン1枚を公開し、手札に加える。そしてデッキをシャッフルする。
イラストレーター名：
おるだん
カードナンバー：
hBD24-029"
hPR,hBD24-030,アーニャ・メルフィッサ,https://hololive-official-cardgame.com/cardlist/?id=1125&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBD24-030_P.png,,【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」 / PRカード,イラストレーター名：SOLANIカードナンバー：hBD24-030,0,,"カードタイプ
推しホロメン
レアリティ
P
収録商品
【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」
PRカード
色
LIFE
5
推しスキル
[ホロパワー：-2]
イエローエンハンス
[ターンに1回]このターンの間、自分の黄ホロメン1人のアーツ+20。
SP推しスキル
[ホロパワー：-2]
Birthday Gift ～Yellow～
[ゲームに1回]自分のデッキから、黄ホロメン1枚を公開し、手札に加える。そしてデッキをシャッフルする。
イラストレーター名：
SOLANI
カードナンバー：
hBD24-030"
hPR,hBD24-031,オーロ・クロニー,https://hololive-official-cardgame.com/cardlist/?id=1126&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBD24-031_P.png,,PRカード,イラストレーター名：chyanカードナンバー：hBD24-031,0,,"カードタイプ
推しホロメン
レアリティ
P
収録商品
PRカード
色
LIFE
5
推しスキル
[ホロパワー：-2]
ブルーエンハンス
[ターンに1回]このターンの間、自分の青ホロメン1人のアーツ+20。
SP推しスキル
[ホロパワー：-2]
Birthday Gift ～Blue～
[ゲームに1回]自分のデッキから、青ホロメン1枚を公開し、手札に加える。そしてデッキをシャッフルする。
イラストレーター名：
chyan
カードナンバー：
hBD24-031"
hPR,hBD24-032,博衣こより,https://hololive-official-cardgame.com/cardlist/?id=1127&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBD24-032_P.png,,【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」 / PRカード,イラストレーター名：ももこカードナンバー：hBD24-032,0,,"カードタイプ
推しホロメン
レアリティ
P
収録商品
【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」
PRカード
色
LIFE
5
推しスキル
[ホロパワー：-2]
ホワイトエンハンス
[ターンに1回]このターンの間、自分の白ホロメン1人のアーツ+20。
SP推しスキル
[ホロパワー：-2]
Birthday Gift ～White～
[ゲームに1回]自分のデッキから、白ホロメン1枚を公開し、手札に加える。そしてデッキをシャッフルする。
イラストレーター名：
ももこ
カードナンバー：
hBD24-032"
hPR,hBD24-033,IRyS,https://hololive-official-cardgame.com/cardlist/?id=1166&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBD24-033_P.png,,PRカード,イラストレーター名：ぴ助カードナンバー：hBD24-033,0,,"カードタイプ
推しホロメン
レアリティ
P
収録商品
PRカード
色
LIFE
5
推しスキル
[ホロパワー：-2]
ホワイトエンハンス
[ターンに1回]このターンの間、自分の白ホロメン1人のアーツ+20。
SP推しスキル
[ホロパワー：-2]
Birthday Gift ～White～
[ゲームに1回]自分のデッキから、白ホロメン1枚を公開し、手札に加える。そしてデッキをシャッフルする。
イラストレーター名：
ぴ助
カードナンバー：
hBD24-033"
